timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475481230963300,0.000625,-0.679513,-0.679513,-0.668078,-7.21643e-05,0,0.5
1782475481231838300,0.000875,-0.679513,-0.679513,-0.668185,-7.18262e-05,0,0.5
1782475481232713300,0.000875,-0.679513,-0.679513,-0.668289,-7.14903e-05,0,0.5
1782475481233588300,0.000875,-0.679513,-0.679513,-0.668391,-7.11566e-05,0,0.5
1782475481234213300,0.000625,-0.679513,-0.679513,-0.668491,-7.08227e-05,0,0.5
1782475481234963300,0.00075,-0.679513,-0.679513,-0.66859,-7.04897e-05,0,0.5
1782475481235588300,0.000625,-0.679513,-0.679513,-0.668687,-7.01566e-05,0,0.5
1782475481236338300,0.00075,-0.679513,-0.679513,-0.668782,-6.98246e-05,0,0.5
1782475481236963300,0.000625,-0.679513,-0.679513,-0.668876,-6.94926e-05,0,0.5
1782475481237588300,0.000625,-0.679513,-0.679513,-0.668968,-6.91607e-05,0,0.5
1782475481238338300,0.00075,-0.679513,-0.679513,-0.669058,-6.883e-05,0,0.5
1782475481239088300,0.00075,-0.679513,-0.679513,-0.669147,-6.85005e-05,0,0.5
1782475481239713300,0.000625,-0.679513,-0.679513,-0.669234,-6.81713e-05,0,0.5
1782475481240463300,0.00075,-0.679513,-0.679513,-0.66932,-6.78434e-05,0,0.5
1782475481241088300,0.000625,-0.679513,-0.679513,-0.669404,-6.7516e-05,0,0.5
